"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"Aspartate Transmembrane Transport (GO:0015810)","1/9",0.297716297987496,0.497414206084195,0,0,3.12451235370611,3.78570374239336,"SLC1A1"
"cGMP Biosynthetic Process (GO:0006182)","1/9",0.297716297987496,0.497414206084195,0,0,3.12451235370611,3.78570374239336,"NPR1"
"Calcium Import Into The Mitochondrion (GO:0036444)","1/9",0.297716297987496,0.497414206084195,0,0,3.12451235370611,3.78570374239336,"MICU3"
"Camera-Type Eye Morphogenesis (GO:0048593)","1/9",0.297716297987496,0.497414206084195,0,0,3.12451235370611,3.78570374239336,"TBX2"
"Cell Differentiation Involved In Metanephros Development (GO:0072202)","1/9",0.297716297987496,0.497414206084195,0,0,3.12451235370611,3.78570374239336,"TCF21"
"Regulation Of Receptor Binding (GO:1900120)","1/9",0.297716297987496,0.497414206084195,0,0,3.12451235370611,3.78570374239336,"BDNF"
"Regulation Of Store-Operated Calcium Entry (GO:2001256)","1/9",0.297716297987496,0.497414206084195,0,0,3.12451235370611,3.78570374239336,"GRAMD2A"
"Regulation Of Tau-Protein Kinase Activity (GO:1902947)","1/9",0.297716297987496,0.497414206084195,0,0,3.12451235370611,3.78570374239336,"EGR1"
"Regulation Of Transmembrane Transporter Activity (GO:0022898)","1/9",0.297716297987496,0.497414206084195,0,0,3.12451235370611,3.78570374239336,"SNCA"
"Cellular Response To Prostaglandin Stimulus (GO:0071379)","1/9",0.297716297987496,0.497414206084195,0,0,3.12451235370611,3.78570374239336,"PTGER4"
"Cellular Response To Purine-Containing Compound (GO:0071415)","1/9",0.297716297987496,0.497414206084195,0,0,3.12451235370611,3.78570374239336,"P2RY1"
"Response To Platelet-Derived Growth Factor (GO:0036119)","1/9",0.297716297987496,0.497414206084195,0,0,3.12451235370611,3.78570374239336,"HYAL1"
"Serotonin Transport (GO:0006837)","1/9",0.297716297987496,0.497414206084195,0,0,3.12451235370611,3.78570374239336,"SLC6A4"
"Endodermal Cell Fate Commitment (GO:0001711)","1/9",0.297716297987496,0.497414206084195,0,0,3.12451235370611,3.78570374239336,"SOX17"
"Endothelial Tube Morphogenesis (GO:0061154)","1/9",0.297716297987496,0.497414206084195,0,0,3.12451235370611,3.78570374239336,"STARD13"
"Excitatory Synapse Assembly (GO:1904861)","1/9",0.297716297987496,0.497414206084195,0,0,3.12451235370611,3.78570374239336,"SHANK3"
"Synaptic Vesicle Fusion To Presynaptic Active Zone Membrane (GO:0031629)","1/9",0.297716297987496,0.497414206084195,0,0,3.12451235370611,3.78570374239336,"STX11"
"Lipid Import Into Cell (GO:0140354)","1/9",0.297716297987496,0.497414206084195,0,0,3.12451235370611,3.78570374239336,"CD36"
"Long-Chain Fatty Acid Import Into Cell (GO:0044539)","1/9",0.297716297987496,0.497414206084195,0,0,3.12451235370611,3.78570374239336,"CD36"
"Mitochondrion Morphogenesis (GO:0070584)","1/9",0.297716297987496,0.497414206084195,0,0,3.12451235370611,3.78570374239336,"PID1"
"Motor Neuron Axon Guidance (GO:0008045)","1/9",0.297716297987496,0.497414206084195,0,0,3.12451235370611,3.78570374239336,"SLIT2"
"Muscle Cell Fate Commitment (GO:0042693)","1/9",0.297716297987496,0.497414206084195,0,0,3.12451235370611,3.78570374239336,"TBX2"
"Myeloid Dendritic Cell Differentiation (GO:0043011)","1/9",0.297716297987496,0.497414206084195,0,0,3.12451235370611,3.78570374239336,"TGFBR2"
"Negative Regulation Of Alpha-Beta T Cell Proliferation (GO:0046642)","1/9",0.297716297987496,0.497414206084195,0,0,3.12451235370611,3.78570374239336,"VSIR"
"Negative Regulation Of Cell Adhesion Mediated By Integrin (GO:0033629)","1/9",0.297716297987496,0.497414206084195,0,0,3.12451235370611,3.78570374239336,"JAM3"
"Negative Regulation Of Delayed Rectifier Potassium Channel Activity (GO:1902260)","1/9",0.297716297987496,0.497414206084195,0,0,3.12451235370611,3.78570374239336,"KCNAB1"
"Negative Regulation Of Establishment Of Protein Localization (GO:1904950)","1/9",0.297716297987496,0.497414206084195,0,0,3.12451235370611,3.78570374239336,"PPM1F"
"Negative Regulation Of Humoral Immune Response Mediated By Circulating Immunoglobulin (GO:0002924)","1/9",0.297716297987496,0.497414206084195,0,0,3.12451235370611,3.78570374239336,"SVEP1"
"Negative Regulation Of Leukocyte Migration (GO:0002686)","1/9",0.297716297987496,0.497414206084195,0,0,3.12451235370611,3.78570374239336,"SLIT2"
"Negative Regulation Of Potassium Ion Transmembrane Transporter Activity (GO:1901017)","1/9",0.297716297987496,0.497414206084195,0,0,3.12451235370611,3.78570374239336,"KCNAB1"
"Negative Regulation Of Protein Autophosphorylation (GO:0031953)","1/9",0.297716297987496,0.497414206084195,0,0,3.12451235370611,3.78570374239336,"CAV1"
"Negative Regulation Of Protein Localization To Cell Surface (GO:2000009)","1/9",0.297716297987496,0.497414206084195,0,0,3.12451235370611,3.78570374239336,"GPM6B"
"Negative Regulation Of Protein Maturation (GO:1903318)","1/9",0.297716297987496,0.497414206084195,0,0,3.12451235370611,3.78570374239336,"LRRK2"
"Negative Regulation Of Toll-Like Receptor 4 Signaling Pathway (GO:0034144)","1/9",0.297716297987496,0.497414206084195,0,0,3.12451235370611,3.78570374239336,"TNFAIP3"
"Negative Regulation Of Transcription By Competitive Promoter Binding (GO:0010944)","1/9",0.297716297987496,0.497414206084195,0,0,3.12451235370611,3.78570374239336,"DACH1"
"Negative Regulation Of Transforming Growth Factor Beta Production (GO:0071635)","1/9",0.297716297987496,0.497414206084195,0,0,3.12451235370611,3.78570374239336,"GATA6"
"Negative Regulation Of Tyrosine Phosphorylation Of STAT Protein (GO:0042532)","1/9",0.297716297987496,0.497414206084195,0,0,3.12451235370611,3.78570374239336,"SOCS3"
"Negative Regulation Of Vascular Endothelial Growth Factor Signaling Pathway (GO:1900747)","1/9",0.297716297987496,0.497414206084195,0,0,3.12451235370611,3.78570374239336,"SEMA6A"
"Neuron Projection Regeneration (GO:0031102)","1/9",0.297716297987496,0.497414206084195,0,0,3.12451235370611,3.78570374239336,"OMG"
"Neuron Remodeling (GO:0016322)","1/9",0.297716297987496,0.497414206084195,0,0,3.12451235370611,3.78570374239336,"CX3CL1"
"Organic Hydroxy Compound Catabolic Process (GO:1901616)","1/9",0.297716297987496,0.497414206084195,0,0,3.12451235370611,3.78570374239336,"HSD17B6"
"Peptidyl-Cysteine Modification (GO:0018198)","1/9",0.297716297987496,0.497414206084195,0,0,3.12451235370611,3.78570374239336,"NOS1"
"Peptidyl-Serine Dephosphorylation (GO:0070262)","1/9",0.297716297987496,0.497414206084195,0,0,3.12451235370611,3.78570374239336,"PPM1F"
"Positive Regulation Of ATP Metabolic Process (GO:1903580)","1/9",0.297716297987496,0.497414206084195,0,0,3.12451235370611,3.78570374239336,"PID1"
"Positive Regulation Of RNA Biosynthetic Process (GO:1902680)","1/9",0.297716297987496,0.497414206084195,0,0,3.12451235370611,3.78570374239336,"IL1B"
"Positive Regulation Of Cardiocyte Differentiation (GO:1905209)","1/9",0.297716297987496,0.497414206084195,0,0,3.12451235370611,3.78570374239336,"TBX5"
"Positive Regulation Of Epidermis Development (GO:0045684)","1/9",0.297716297987496,0.497414206084195,0,0,3.12451235370611,3.78570374239336,"ELAPOR2"
"Positive Regulation Of Mesenchymal Cell Proliferation (GO:0002053)","1/9",0.297716297987496,0.497414206084195,0,0,3.12451235370611,3.78570374239336,"TGFBR2"
"Positive Regulation Of miRNA-mediated Gene Silencing (GO:2000637)","1/9",0.297716297987496,0.497414206084195,0,0,3.12451235370611,3.78570374239336,"ZFP36"
"Positive Regulation Of Smooth Muscle Contraction (GO:0045987)","1/9",0.297716297987496,0.497414206084195,0,0,3.12451235370611,3.78570374239336,"PROK2"
"Positive Regulation Of Vascular Endothelial Growth Factor Receptor Signaling Pathway (GO:0030949)","1/9",0.297716297987496,0.497414206084195,0,0,3.12451235370611,3.78570374239336,"IL1B"
"Presynaptic Membrane Organization (GO:0097090)","1/9",0.297716297987496,0.497414206084195,0,0,3.12451235370611,3.78570374239336,"PTPRD"
"Protein K11-linked Deubiquitination (GO:0035871)","1/9",0.297716297987496,0.497414206084195,0,0,3.12451235370611,3.78570374239336,"TNFAIP3"
"Receptor Guanylyl Cyclase Signaling Pathway (GO:0007168)","1/9",0.297716297987496,0.497414206084195,0,0,3.12451235370611,3.78570374239336,"NPR1"
"Regulation Of CD8-positive, Alpha-Beta T Cell Activation (GO:2001185)","1/9",0.297716297987496,0.497414206084195,0,0,3.12451235370611,3.78570374239336,"CRTAM"
"Regulation Of ER To Golgi Vesicle-Mediated Transport (GO:0060628)","1/9",0.297716297987496,0.497414206084195,0,0,3.12451235370611,3.78570374239336,"LRRK2"
"Regulation Of PERK-mediated Unfolded Protein Response (GO:1903897)","1/9",0.297716297987496,0.497414206084195,0,0,3.12451235370611,3.78570374239336,"PPP1R15A"
"Regulation Of Actin Filament Length (GO:0030832)","1/9",0.297716297987496,0.497414206084195,0,0,3.12451235370611,3.78570374239336,"CXCL12"
"Regulation Of Actin Filament-Based Movement (GO:1903115)","1/9",0.297716297987496,0.497414206084195,0,0,3.12451235370611,3.78570374239336,"PDPN"
"Regulation Of Bile Acid Biosynthetic Process (GO:0070857)","1/9",0.297716297987496,0.497414206084195,0,0,3.12451235370611,3.78570374239336,"FGFR4"
"Regulation Of Cell-Cell Adhesion Mediated By Integrin (GO:0033632)","1/9",0.297716297987496,0.497414206084195,0,0,3.12451235370611,3.78570374239336,"PODXL"
"Regulation Of Mitochondrion Organization (GO:0010821)","3/50",0.302554877509932,0.505215937920216,0,0,1.59641044134373,1.90849687670612,"PID1;LRRK2;PDE2A"
"Regulation Of Developmental Growth (GO:0048638)","2/29",0.307829899625651,0.512307110234449,0,0,1.8521412037037,2.18220743981217,"GHR;LATS2"
"Regulation Of Monoatomic Ion Transmembrane Transport (GO:0034765)","2/29",0.307829899625651,0.512307110234449,0,0,1.8521412037037,2.18220743981217,"KCNJ8;KCNJ15"
"Cardiac Muscle Cell Action Potential (GO:0086001)","2/29",0.307829899625651,0.512307110234449,0,0,1.8521412037037,2.18220743981217,"ATP1A2;SCN4B"
"Regulation Of Protein Modification By Small Protein Conjugation Or Removal (GO:1903320)","2/29",0.307829899625651,0.512307110234449,0,0,1.8521412037037,2.18220743981217,"EGR1;EPAS1"
"Integrated Stress Response Signaling (GO:0140467)","2/29",0.307829899625651,0.512307110234449,0,0,1.8521412037037,2.18220743981217,"FOS;JUNB"
"Peptidyl-Tyrosine Dephosphorylation (GO:0035335)","2/29",0.307829899625651,0.512307110234449,0,0,1.8521412037037,2.18220743981217,"PTPRB;DUSP1"
"Regulation Of Protein-Containing Complex Assembly (GO:0043254)","6/119",0.309357464856156,0.514562861688954,0,0,1.32861511374693,1.55880808063414,"SELP;CDH5;TAL1;TPPP;CD36;CRYAB"
"Positive Regulation Of Transferase Activity (GO:0051347)","7/143",0.31295745400492,0.519105147339728,0,0,1.28804641122504,1.49630809462734,"NTRK2;TIE1;AGTR1;ROR1;TEK;FGFR4;KLF4"
"Regulation Of Release Of Sequestered Calcium Ion Into Cytosol (GO:0051279)","3/51",0.313186589380204,0.519105147339728,0,0,1.5630704041721,1.8146561733678,"NOS1;CX3CL1;SNCA"
"Regulation Of Smoothened Signaling Pathway (GO:0008589)","3/51",0.313186589380204,0.519105147339728,0,0,1.5630704041721,1.8146561733678,"HHIP;GPC3;RORA"
"Positive Regulation Of Leukocyte Mediated Cytotoxicity (GO:0001912)","3/51",0.313186589380204,0.519105147339728,0,0,1.5630704041721,1.8146561733678,"CADM1;CRTAM;KLRD1"
"Regulation Of Dendritic Spine Morphogenesis (GO:0061001)","2/30",0.322159836252002,0.519105147339728,0,0,1.78590029761905,2.02290260907535,"LRRK2;SHANK3"
"Lamellipodium Organization (GO:0097581)","2/30",0.322159836252002,0.519105147339728,0,0,1.78590029761905,2.02290260907535,"ABLIM3;S1PR1"
"Negative Regulation Of Myeloid Leukocyte Differentiation (GO:0002762)","2/30",0.322159836252002,0.519105147339728,0,0,1.78590029761905,2.02290260907535,"TMEM178A;TLR4"
"Positive Regulation Of JUN Kinase Activity (GO:0043507)","2/30",0.322159836252002,0.519105147339728,0,0,1.78590029761905,2.02290260907535,"EDN1;SASH1"
"Positive Regulation Of Interleukin-10 Production (GO:0032733)","2/30",0.322159836252002,0.519105147339728,0,0,1.78590029761905,2.02290260907535,"IL6;TLR4"
"Regulation Of Arp2/3 Complex-Mediated Actin Nucleation (GO:0034315)","2/30",0.322159836252002,0.519105147339728,0,0,1.78590029761905,2.02290260907535,"GMFG;WASF3"
"Arachidonic Acid Metabolic Process (GO:0019369)","3/52",0.323826795855992,0.519105147339728,0,0,1.53109118484421,1.72637648647276,"PTGIS;ABHD6;PTGDS"
"Regulation Of Peptide Hormone Secretion (GO:0090276)","3/52",0.323826795855992,0.519105147339728,0,0,1.53109118484421,1.72637648647276,"IL6;IL1B;ALOX5"
"Negative Regulation Of Innate Immune Response (GO:0045824)","3/52",0.323826795855992,0.519105147339728,0,0,1.53109118484421,1.72637648647276,"TNFAIP3;SERPING1;VSIG4"
"Neurotransmitter Transport (GO:0006836)","3/52",0.323826795855992,0.519105147339728,0,0,1.53109118484421,1.72637648647276,"SLC1A1;LIN7A;SLC6A4"
"Regulation Of Cell Development (GO:0060284)","3/52",0.323826795855992,0.519105147339728,0,0,1.53109118484421,1.72637648647276,"CX3CR1;IL1B;CX3CL1"
"Acidic Amino Acid Transport (GO:0015800)","1/10",0.324766351798358,0.519105147339728,0,0,2.77719982661465,3.12337576525875,"SLC1A1"
"Actin Filament Depolymerization (GO:0030042)","1/10",0.324766351798358,0.519105147339728,0,0,2.77719982661465,3.12337576525875,"CFL2"
"Regulation Of Lamellipodium Morphogenesis (GO:2000392)","1/10",0.324766351798358,0.519105147339728,0,0,2.77719982661465,3.12337576525875,"PDPN"
"Regulation Of Long-Term Neuronal Synaptic Plasticity (GO:0048169)","1/10",0.324766351798358,0.519105147339728,0,0,2.77719982661465,3.12337576525875,"SHANK3"
"Regulation Of Low-Density Lipoprotein Particle Clearance (GO:0010988)","1/10",0.324766351798358,0.519105147339728,0,0,2.77719982661465,3.12337576525875,"LDLR"
"Regulation Of Melanin Biosynthetic Process (GO:0048021)","1/10",0.324766351798358,0.519105147339728,0,0,2.77719982661465,3.12337576525875,"ZEB2"
"Regulation Of Mitotic Sister Chromatid Separation (GO:0010965)","1/10",0.324766351798358,0.519105147339728,0,0,2.77719982661465,3.12337576525875,"DUSP1"
"Atrial Septum Morphogenesis (GO:0060413)","1/10",0.324766351798358,0.519105147339728,0,0,2.77719982661465,3.12337576525875,"BMPR2"
"Basement Membrane Organization (GO:0071711)","1/10",0.324766351798358,0.519105147339728,0,0,2.77719982661465,3.12337576525875,"RAMP2"
"Regulation Of Phospholipase Activity (GO:0010517)","1/10",0.324766351798358,0.519105147339728,0,0,2.77719982661465,3.12337576525875,"SNCA"
"Cellular Response To UV-A (GO:0071492)","1/10",0.324766351798358,0.519105147339728,0,0,2.77719982661465,3.12337576525875,"MME"
"Regulation Of Synapse Maturation (GO:0090128)","1/10",0.324766351798358,0.519105147339728,0,0,2.77719982661465,3.12337576525875,"ARHGEF15"
"Cellular Response To Increased Oxygen Levels (GO:0036295)","1/10",0.324766351798358,0.519105147339728,0,0,2.77719982661465,3.12337576525875,"CAV1"
"Regulation Of Toll-Like Receptor 2 Signaling Pathway (GO:0034135)","1/10",0.324766351798358,0.519105147339728,0,0,2.77719982661465,3.12337576525875,"TNFAIP3"
"Columnar/Cuboidal Epithelial Cell Differentiation (GO:0002065)","1/10",0.324766351798358,0.519105147339728,0,0,2.77719982661465,3.12337576525875,"GATA6"
"Response To Corticosteroid (GO:0031960)","1/10",0.324766351798358,0.519105147339728,0,0,2.77719982661465,3.12337576525875,"IL6"
"Diol Metabolic Process (GO:0034311)","1/10",0.324766351798358,0.519105147339728,0,0,2.77719982661465,3.12337576525875,"PLPP3"
"Embryonic Appendage Morphogenesis (GO:0035113)","1/10",0.324766351798358,0.519105147339728,0,0,2.77719982661465,3.12337576525875,"TBX5"
"Surfactant Homeostasis (GO:0043129)","1/10",0.324766351798358,0.519105147339728,0,0,2.77719982661465,3.12337576525875,"SFTPD"
"Fatty Acid Beta-Oxidation Using acyl-CoA Dehydrogenase (GO:0033539)","1/10",0.324766351798358,0.519105147339728,0,0,2.77719982661465,3.12337576525875,"ACADL"
"Thyroid Hormone Generation (GO:0006590)","1/10",0.324766351798358,0.519105147339728,0,0,2.77719982661465,3.12337576525875,"DUOX1"
"Hematopoietic Stem Cell Proliferation (GO:0071425)","1/10",0.324766351798358,0.519105147339728,0,0,2.77719982661465,3.12337576525875,"WNT2B"
"Insulin-Like Growth Factor Receptor Signaling Pathway (GO:0048009)","1/10",0.324766351798358,0.519105147339728,0,0,2.77719982661465,3.12337576525875,"GHR"
"Mast Cell Activation Involved In Immune Response (GO:0002279)","1/10",0.324766351798358,0.519105147339728,0,0,2.77719982661465,3.12337576525875,"NR4A3"
"Mast Cell Degranulation (GO:0043303)","1/10",0.324766351798358,0.519105147339728,0,0,2.77719982661465,3.12337576525875,"NR4A3"
"Mesonephros Development (GO:0001823)","1/10",0.324766351798358,0.519105147339728,0,0,2.77719982661465,3.12337576525875,"ZBTB16"
"Metanephric Mesenchyme Development (GO:0072075)","1/10",0.324766351798358,0.519105147339728,0,0,2.77719982661465,3.12337576525875,"TCF21"
"Microtubule Anchoring At Centrosome (GO:0034454)","1/10",0.324766351798358,0.519105147339728,0,0,2.77719982661465,3.12337576525875,"CCDC68"
"Mitochondrial Respirasome Assembly (GO:0097250)","1/10",0.324766351798358,0.519105147339728,0,0,2.77719982661465,3.12337576525875,"HIGD1B"
"Monoamine Transport (GO:0015844)","1/10",0.324766351798358,0.519105147339728,0,0,2.77719982661465,3.12337576525875,"SLC6A4"
"Monocyte Differentiation (GO:0030224)","1/10",0.324766351798358,0.519105147339728,0,0,2.77719982661465,3.12337576525875,"PPARG"
"Negative Regulation Of B Cell Proliferation (GO:0030889)","1/10",0.324766351798358,0.519105147339728,0,0,2.77719982661465,3.12337576525875,"MNDA"
"Negative Regulation Of Activated T Cell Proliferation (GO:0046007)","1/10",0.324766351798358,0.519105147339728,0,0,2.77719982661465,3.12337576525875,"CRTAM"
"Negative Regulation Of Adenylate Cyclase Activity (GO:0007194)","1/10",0.324766351798358,0.519105147339728,0,0,2.77719982661465,3.12337576525875,"EDNRB"
"Negative Regulation Of Alpha-Beta T Cell Activation (GO:0046636)","1/10",0.324766351798358,0.519105147339728,0,0,2.77719982661465,3.12337576525875,"VSIR"
"Negative Regulation Of Autophagosome Assembly (GO:1902902)","1/10",0.324766351798358,0.519105147339728,0,0,2.77719982661465,3.12337576525875,"LRRK2"
"Negative Regulation Of Glycolytic Process (GO:0045820)","1/10",0.324766351798358,0.519105147339728,0,0,2.77719982661465,3.12337576525875,"CBFA2T3"
"Negative Regulation Of Hydrogen Peroxide-Induced Cell Death (GO:1903206)","1/10",0.324766351798358,0.519105147339728,0,0,2.77719982661465,3.12337576525875,"LRRK2"
"Negative Regulation Of Lipopolysaccharide-Mediated Signaling Pathway (GO:0031665)","1/10",0.324766351798358,0.519105147339728,0,0,2.77719982661465,3.12337576525875,"CARD16"
"Negative Regulation Of Natural Killer Cell Mediated Immunity (GO:0002716)","1/10",0.324766351798358,0.519105147339728,0,0,2.77719982661465,3.12337576525875,"KLRD1"
"Negative Regulation Of Oxidoreductase Activity (GO:0051354)","1/10",0.324766351798358,0.519105147339728,0,0,2.77719982661465,3.12337576525875,"SNCA"
"Negative Regulation Of Response To Cytokine Stimulus (GO:0060761)","1/10",0.324766351798358,0.519105147339728,0,0,2.77719982661465,3.12337576525875,"KLF4"
"Negative Regulation Of Transmembrane Transport (GO:0034763)","1/10",0.324766351798358,0.519105147339728,0,0,2.77719982661465,3.12337576525875,"IL1B"
"Negative Regulation Of Vascular Endothelial Growth Factor Receptor Signaling Pathway (GO:0030948)","1/10",0.324766351798358,0.519105147339728,0,0,2.77719982661465,3.12337576525875,"MMRN2"
"Peptidyl-Proline Hydroxylation (GO:0019511)","1/10",0.324766351798358,0.519105147339728,0,0,2.77719982661465,3.12337576525875,"P3H2"
"Positive Regulation Of Actin Nucleation (GO:0051127)","1/10",0.324766351798358,0.519105147339728,0,0,2.77719982661465,3.12337576525875,"WASF3"
"Positive Regulation Of Cholesterol Metabolic Process (GO:0090205)","1/10",0.324766351798358,0.519105147339728,0,0,2.77719982661465,3.12337576525875,"CES1"
"Positive Regulation Of Defense Response To Bacterium (GO:1900426)","1/10",0.324766351798358,0.519105147339728,0,0,2.77719982661465,3.12337576525875,"MMRN2"
