"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"203417_at",1.10327716666667,8.84341858333333,7.74997896141165,3.28412071020277e-12,8.30524051019133e-11,17.2706344533856
"228956_at",1.77256433333333,5.55018683333333,7.74939820996864,3.29414675113167e-12,8.32674404152215e-11,17.2676408267663
"207655_s_at",1.06953083333333,7.90374425,7.74816127660464,3.31560243232289e-12,8.3771054984868e-11,17.2612649926064
"227801_at",1.1523335,5.55351625,7.74758705860679,3.3256098262477e-12,8.39463145198952e-11,17.258305270502
"202498_s_at",-1.47102333333333,8.11027533333333,-7.74608109190644,3.35199825402737e-12,8.45219309220751e-11,17.2505433273151
"229584_at",-2.09880283333333,9.51505391666667,-7.74523605839935,3.36689634202577e-12,8.47537097146681e-11,17.2461881335068
"232056_at",-2.096562,7.6932485,-7.74373650645853,3.39349567162471e-12,8.53839741583437e-11,17.2384600184276
"201041_s_at",-1.15214383333333,12.93376975,-7.741777742854,3.42855497099213e-12,8.62057672078577e-11,17.2283660399518
"234066_at",-1.32689516666667,7.09959775,-7.73940394723163,3.47152493554878e-12,8.70765963603621e-11,17.2161344222615
"204446_s_at",-1.085232,10.7796056666667,-7.73938250512959,3.47191550188549e-12,8.70765963603621e-11,17.2160239416861
"229538_s_at",1.09767116666667,5.74181658333333,7.72521113522833,3.73982197910392e-12,9.35383196283198e-11,17.1430278392473
"227410_at",-1.29647966666667,8.70777333333333,-7.71746657579097,3.89479918673763e-12,9.70239300380806e-11,17.1031545599328
"229936_at",1.776461,7.33000983333333,7.71608189976939,3.9231721688195e-12,9.76773398589282e-11,17.0960268716641
"221031_s_at",-1.76048333333333,9.32346666666667,-7.71444711518719,3.95693419832655e-12,9.84730893461557e-11,17.0876122810228
"235609_at",1.07146133333333,5.28123966666667,7.7116243152666,4.01591159920006e-12,9.97591852277435e-11,17.0730841053056
"206359_at",-1.362171,9.30141666666667,-7.71015466111102,4.0469619011104e-12,1.00439238285616e-10,17.0655208952923
"219654_at",-1.318718,7.8344195,-7.70446811642045,4.16936575493475e-12,1.03242786526747e-10,17.0362610032031
"213068_at",-1.65897316666667,8.65827558333333,-7.70402519075236,4.17905260852708e-12,1.03435808678686e-10,17.0339822469785
"223381_at",1.44242166666667,5.061424,7.69806732099104,4.31154355930288e-12,1.06377998242277e-10,17.0033345297345
"207542_s_at",-1.788922,10.2514371666667,-7.69789918120656,4.31534250890521e-12,1.06407441114372e-10,17.0024697206772
"225915_at",-1.49101283333333,7.54074891666667,-7.69729985227948,4.32891078580494e-12,1.06662098789493e-10,16.9993871873116
"227646_at",-1.24255283333333,8.09778475,-7.68585536176477,4.59627993833268e-12,1.12388911282799e-10,16.9405399801831
"229504_at",-1.04967133333333,7.76709066666667,-7.6840243914214,4.64055021060156e-12,1.13420689657863e-10,16.9311278984321
"219228_at",-1.177646,8.86374066666667,-7.68034381944715,4.73082535019409e-12,1.15420738965579e-10,16.9122102279772
"205959_at",1.843859,5.75177916666667,7.67889406951215,4.76686053442035e-12,1.16196210307371e-10,16.9047595302601
"201236_s_at",-1.0087345,11.2900294166667,-7.67667529125105,4.8225388557939e-12,1.17344153066547e-10,16.8933574779112
"1552398_a_at",-1.348253,6.8908345,-7.67297843675268,4.91674506270987e-12,1.19370797648163e-10,16.8743622093885
"227253_at",2.367336,8.25600783333333,7.67046865011725,4.98173981676735e-12,1.20829420166639e-10,16.8614681105259
"226228_at",-3.03574433333333,10.601619,-7.66958364676779,5.00486104607862e-12,1.21294670963807e-10,16.8569217186929
"203213_at",1.16650816666667,8.07924408333333,7.66820986859436,5.04096289676721e-12,1.22061402294396e-10,16.8498647678913
"202949_s_at",1.1628955,9.20526475,7.6671551405742,5.06885559077978e-12,1.22573940480267e-10,16.8444470315614
"204475_at",3.04218816666667,6.79340341666667,7.66269502249774,5.18850798483875e-12,1.25263685141157e-10,16.8215398725016
"1553994_at",1.24139933333333,6.64846066666667,7.66266768095144,5.1892500566021e-12,1.25263685141157e-10,16.8213994601916
"215306_at",-1.07245783333333,7.30036058333333,-7.66220209854557,5.20190251732287e-12,1.25513689379801e-10,16.8190084910512
"203485_at",-1.25783,7.1303545,-7.64405845681354,5.71954369035416e-12,1.3733686924467e-10,16.725871140063
"212187_x_at",-1.5002175,11.3059279166667,-7.64316164622251,5.74641510050986e-12,1.37861011680727e-10,16.7212694491563
"229967_at",-1.71060266666667,6.69201166666667,-7.64218705661178,5.77575905924042e-12,1.38443501343257e-10,16.7162688680035
"228692_at",-1.402979,6.46843516666667,-7.63436120427832,6.01684140578865e-12,1.43843814543723e-10,16.6761225690743
"1554789_a_at",-1.2638975,5.43961408333333,-7.63117468141071,6.11784141400729e-12,1.46150562870966e-10,16.6597798416353
"222446_s_at",1.020741,9.35863066666667,7.63109097378274,6.12051715951332e-12,1.46150562870966e-10,16.6593505614018
"202992_at",-1.93706916666667,10.57983675,-7.62863153721401,6.1996542626307e-12,1.4776202999535e-10,16.6467384774332
"216641_s_at",1.026749,7.457585,7.62453675371654,6.33366988804872e-12,1.50562348316984e-10,16.6257433443798
"238909_at",-1.575502,8.451946,-7.62100861748949,6.45144233076911e-12,1.53295353948197e-10,16.6076566578004
"223609_at",-1.15551166666667,6.53232983333333,-7.61515826521414,6.65153895287734e-12,1.57657756626236e-10,16.577671632115
"216248_s_at",-1.927674,8.09542766666667,-7.6151393026553,6.65219742723855e-12,1.57657756626236e-10,16.5775744554144
"203954_x_at",1.1713105,9.07232608333333,7.61052445756851,6.81438585704756e-12,1.61358400491154e-10,16.5539273981368
"207072_at",-1.13697416666667,7.24177541666667,-7.60880335648814,6.87587295284447e-12,1.62639870835511e-10,16.5451095128878
"207850_at",-1.98483616666667,7.57752158333333,-7.60876002419075,6.87742810007683e-12,1.62639870835511e-10,16.5448875131189
"1557938_s_at",-1.32221,9.65487433333333,-7.60607314620304,6.97454178148949e-12,1.64580523048312e-10,16.5311229627288
"211748_x_at",-1.46924366666667,11.9076698333333,-7.60231643756581,7.11260760482352e-12,1.67621474480054e-10,16.5118805970211
"228969_at",1.50551033333333,8.38855816666667,7.60179984806379,7.13180403130374e-12,1.68001458600402e-10,16.5092348116477
"1560916_a_at",1.22313266666667,6.94071766666667,7.59382501810859,7.43475254349186e-12,1.7453632259142e-10,16.4683984521779
"201467_s_at",1.56988966666667,8.21352316666667,7.59205211870532,7.50381691848725e-12,1.76082055801841e-10,16.4593220501095
"1552289_a_at",1.15129133333333,6.25756266666667,7.58869145734612,7.6364846331025e-12,1.78888087966958e-10,16.4421190675747
"210325_at",1.21783716666667,6.84520975,7.58854107498018,7.64247530596031e-12,1.7895175047254e-10,16.4413493325515
"206576_s_at",1.06554133333333,7.4438635,7.58593619358269,7.74698687706595e-12,1.81011327992983e-10,16.4280170330072
"203418_at",1.16764016666667,5.74755108333333,7.58545482549123,7.76645466315239e-12,1.81388683770977e-10,16.4255534687501
"228827_at",-1.16595316666667,7.93915175,-7.58454595591995,7.80334412586814e-12,1.82016996621946e-10,16.4209021681667
"222958_s_at",1.15640983333333,5.33494075,7.58118685645957,7.94119870258637e-12,1.85074611706696e-10,16.4037130557252
"225144_at",-1.10009683333333,10.3890510833333,-7.5807494733545,7.95932535969088e-12,1.85339060494505e-10,16.4014750820237
"209291_at",-1.4482375,10.0457915833333,-7.57900170552209,8.03216942209895e-12,1.86955667583338e-10,16.3925326623174
"203372_s_at",-2.325988,7.7417775,-7.57831520214233,8.06096227718043e-12,1.875081954319e-10,16.3890203765998
"201014_s_at",1.08343283333333,8.19166891666667,7.57309123453352,8.28344188947465e-12,1.92096755629639e-10,16.3622971478728
"219014_at",-1.38155533333333,9.82587866666667,-7.57208004551483,8.32720496448662e-12,1.93001242659307e-10,16.3571251445016
"209305_s_at",-1.40560166666667,9.45117216666667,-7.57156246037887,8.34969409462051e-12,1.93289221030358e-10,16.3544779062273
"221898_at",-1.06944333333333,8.065493,-7.57154776842388,8.35033334012307e-12,1.93289221030358e-10,16.3544027637468
"238689_at",1.6284905,6.38723325,7.56859757818691,8.47968426607071e-12,1.96036675368886e-10,16.3393149461559
"223883_s_at",1.00294383333333,5.67321041666667,7.56533815867585,8.62490496474736e-12,1.99057272666763e-10,16.3226480493559
"207826_s_at",-1.07432916666667,10.05291675,-7.56342073076169,8.71148388440055e-12,2.00801172588364e-10,16.3128445337405
"213240_s_at",-1.4647155,8.17820908333333,-7.55479260530168,9.11186433152412e-12,2.09536641757935e-10,16.2687409643895
"222486_s_at",-1.8739245,7.38214608333333,-7.54787794615752,9.44586254831277e-12,2.16814666175063e-10,16.2334086470123
"238460_at",1.088945,5.3698725,7.54593030471827,9.54211164990641e-12,2.18748408578043e-10,16.2234586902665
"219105_x_at",1.0083755,7.29882241666667,7.53692449379592,9.99996272973993e-12,2.28573562812931e-10,16.1774622194409
"220088_at",-1.517312,9.45052783333333,-7.53334904689548,1.0187719879841e-11,2.32670670188098e-10,16.1592062540797
"222088_s_at",-1.37197616666667,8.58693508333333,-7.51919411237849,1.09659773086605e-11,2.49092151786877e-10,16.0869621653335
"202580_x_at",1.1844405,6.04058191666667,7.51288126789727,1.13318074569493e-11,2.56655581072371e-10,16.054758082129
"204343_at",-1.2867465,9.88922941666667,-7.50652850064967,1.17121651935558e-11,2.64503358925099e-10,16.0223600095428
"238567_at",1.38868966666667,7.83949683333333,7.50469620900669,1.18242029195556e-11,2.66905985610691e-10,16.0130174284659
"232068_s_at",-1.383855,6.144884,-7.50177604292127,1.20049603812795e-11,2.70668539730497e-10,15.9981296122875
"219463_at",1.01618583333333,7.47244091666667,7.49658256520046,1.23332302230463e-11,2.77497680018541e-10,15.9716569130473
"239919_at",-1.2012085,7.80802291666667,-7.48982821186662,1.27735072017251e-11,2.86696020629851e-10,15.9372377347962
"227399_at",-1.42748933333333,8.93829316666667,-7.4854594267505,1.30665460640687e-11,2.93032570161179e-10,15.9149809519102
"230104_s_at",-1.29180533333333,8.61467333333333,-7.46803607126438,1.43030165305597e-11,3.18800419408216e-10,15.8262638829784
"203939_at",1.28948583333333,8.80480025,7.45655957185973,1.51801285019312e-11,3.36703255920118e-10,15.7678678793072
"210082_at",1.1789,6.4676915,7.45352672018098,1.54206944241614e-11,3.4162336614304e-10,15.7524411931628
"217287_s_at",-1.07574733333333,6.14008366666667,-7.45136009211596,1.55948620497058e-11,3.45202057719703e-10,15.7414219656219
"221730_at",1.42214866666667,8.8737485,7.4503831170406,1.5674034204733e-11,3.46533691930359e-10,15.7364535584893
"211144_x_at",-1.08178133333333,7.34080883333333,-7.45021420823742,1.56877625868146e-11,3.46697016747813e-10,15.7355945965753
"207265_s_at",1.38162516666667,8.45101958333333,7.44794423771474,1.58734193579588e-11,3.5037513257828e-10,15.7240516645212
"220180_at",-1.225409,8.02171633333333,-7.4464235258227,1.59990122741987e-11,3.52293997620545e-10,15.716319467847
"1559277_at",-1.9196435,6.14005758333333,-7.44541318803928,1.60829984219432e-11,3.5385832544054e-10,15.7111826302495
"38691_s_at",-2.45537616666667,13.3257590833333,-7.44334735021062,1.62560877025295e-11,3.57522765541351e-10,15.7006801231722
"229985_at",-1.3498575,6.89945358333333,-7.44225533318534,1.63483287200316e-11,3.58973844485032e-10,15.6951288474513
"226872_at",-1.12944133333333,7.49870333333333,-7.43760740858599,1.67467704898618e-11,3.67280255328196e-10,15.6715043956537
"208510_s_at",-1.07334466666667,8.05048566666667,-7.42702052728395,1.76906199456073e-11,3.85967536123735e-10,15.6177134553092
"218730_s_at",-1.95575,6.985669,-7.42637936416124,1.77494453834554e-11,3.86942155638128e-10,15.614456661591
"227771_at",-1.21444683333333,8.01957025,-7.42165324517461,1.81890808483372e-11,3.95579950430723e-10,15.5904534603137
"241436_at",-1.6363435,7.08699575,-7.42136668639998,1.82160816392947e-11,3.96009647565979e-10,15.5889982533737
"227753_at",-1.14620633333333,7.53443566666667,-7.4199649311552,1.83487345679308e-11,3.98576504768223e-10,15.5818801349468
"1569886_a_at",2.18166916666667,4.79872175,7.41665523106854,1.86657542701535e-11,4.04980204254224e-10,15.5650754135022
"209959_at",-1.818988,8.86496,-7.41444557895022,1.88804219244892e-11,4.09033231870635e-10,15.5538576173679
"204846_at",2.36916266666667,8.55093966666667,7.4126668233998,1.90550042546975e-11,4.12443530334752e-10,15.544828252629
"230776_at",1.03694,5.61081433333333,7.40412613365542,1.99158020317817e-11,4.29375582053495e-10,15.5014848342329
"226905_at",-1.060183,9.50681683333333,-7.40282979862591,2.00497830272387e-11,4.31753401738588e-10,15.4949076237531
"218663_at",1.26205283333333,4.76573025,7.40215903604375,2.0119459120004e-11,4.33083239128432e-10,15.4915045439373
"209183_s_at",-1.26301183333333,10.56793375,-7.39646723109009,2.07204411692542e-11,4.44968625659455e-10,15.4626320204003
"206857_s_at",-1.12354766666667,8.52322733333333,-7.39598258146909,2.07724284972436e-11,4.45909905020336e-10,15.4601739406258
"201473_at",-1.02966,10.7252503333333,-7.39407016651516,2.09788336643355e-11,4.49987340367808e-10,15.4504749992692
"226908_at",1.2242565,7.50134041666667,7.38216973502261,2.23096935687132e-11,4.76105579964635e-10,15.3901419349957
"229256_at",1.0486705,7.64817475,7.37920607457189,2.26539368250107e-11,4.82402137173659e-10,15.3751222858161
"205856_at",-1.6666505,5.42340625,-7.37762686190198,2.28395143488328e-11,4.85706124862869e-10,15.3671198438153
"204223_at",-1.16706033333333,9.84623583333333,-7.37609294477806,2.30212111950405e-11,4.888096008112e-10,15.3593475375066
"223721_s_at",1.34936283333333,5.89084875,7.37489510724499,2.31640938757725e-11,4.91652497149791e-10,15.3532785511682
"211663_x_at",-1.33782633333333,9.82345383333333,-7.37446403443762,2.32157286527122e-11,4.92557223161444e-10,15.3510945588278
"1552619_a_at",1.365475,5.42867033333333,7.36756557650638,2.4057728548484e-11,5.09828026507118e-10,15.3161505690311
"203362_s_at",1.45310316666667,6.80360375,7.35371054442584,2.58413081277825e-11,5.43546833621095e-10,15.2460049226859
"201147_s_at",-1.17873216666667,10.0469234166667,-7.35328640392205,2.58979270978762e-11,5.44394142282345e-10,15.2438583478256
"203962_s_at",-1.42703083333333,9.18313925,-7.34967163120648,2.63854818974441e-11,5.5421675864109e-10,15.2255658592985
"220110_s_at",-1.03683283333333,5.55913391666667,-7.34548456264691,2.69616049370015e-11,5.65232266077667e-10,15.2043814767495
"209735_at",-1.08206766666667,7.39586666666667,-7.34172889469501,2.74889635055419e-11,5.75846390676438e-10,15.185383595814
"202643_s_at",-1.3036215,9.10814591666667,-7.34123834429863,2.75585953484597e-11,5.77083952767918e-10,15.1829024366511
"228653_at",-1.04388016666667,7.94368058333333,-7.34079170396659,2.7622146304046e-11,5.77972005041606e-10,15.1806434245616
"209955_s_at",1.35782766666667,8.225022,7.33131082049868,2.90059322650194e-11,6.04612789397612e-10,15.1327032794435
"205876_at",-1.28719166666667,6.330958,-7.33050391099483,2.9126828833477e-11,6.06901435392665e-10,15.1286242100203
"203296_s_at",-1.22457433333333,6.75513633333333,-7.32369914709406,3.01664235704777e-11,6.27367519481121e-10,15.0942316447554
"206884_s_at",-2.04316883333333,8.85686325,-7.32293226728879,3.02858640286048e-11,6.2961202120303e-10,15.0903564423802
"235456_at",1.72471766666667,6.4011905,7.3203177356169,3.06966062375376e-11,6.37423830625662e-10,15.0771458213307
"226452_at",1.0319205,8.23570375,7.3183675630901,3.10065668941949e-11,6.43615810531552e-10,15.0672932100543
"228201_at",-1.0367775,8.27698608333333,-7.31823752851724,3.10273445291651e-11,6.43802680126035e-10,15.066636287934
"238919_at",-1.15210683333333,5.74089558333333,-7.31460514689002,3.16133537923045e-11,6.54471835893317e-10,15.0482876255925
"223678_s_at",-3.19850516666667,11.1805090833333,-7.31011470204877,3.23529694659036e-11,6.69530130790416e-10,15.0256092850125
"224901_at",-1.27146283333333,8.65210475,-7.30996481430702,3.23779507245714e-11,6.69540263186817e-10,15.0248523894583
"202917_s_at",-2.04455433333333,11.8983048333333,-7.30701592594537,3.28733361692975e-11,6.79284886876319e-10,15.0099624353438
"215039_at",-1.120156,7.81822066666667,-7.30164073076196,3.3795712547655e-11,6.96749842964947e-10,14.9828270720858
"204318_s_at",1.4127085,6.12401941666667,7.30011819282921,3.40616061933898e-11,7.0170245615056e-10,14.9751422853108
"204959_at",-1.50093283333333,9.77076091666667,-7.29954163909734,3.41628347110524e-11,7.03257902043219e-10,14.9722323735738
"205309_at",1.28885783333333,6.79771075,7.29867984969906,3.43146994437497e-11,7.05587135045888e-10,14.9678830176571
"227662_at",-1.6970065,7.87392325,-7.29082971060039,3.57292088128568e-11,7.32194337272469e-10,14.9282732102194
"1553413_at",1.65140983333333,5.58549575,7.28954063821557,3.59669436731014e-11,7.36790050703192e-10,14.9217704270417
"232629_at",-1.98048466666667,5.57693166666667,-7.28782693433916,3.62854182573348e-11,7.42479507193031e-10,14.9131262487217
"203358_s_at",1.1959435,6.50420158333333,7.28767395686848,3.63139830212875e-11,7.42786016344517e-10,14.9123546451151
"241560_at",-1.55165483333333,7.31116975,-7.28758743530855,3.63301486462778e-11,7.42838772339281e-10,14.9119182414417
"205780_at",1.0255785,7.62187491666667,7.27337293119735,3.90851041546789e-11,7.95598685650436e-10,14.8402489300906
"209993_at",-1.2642985,6.28345708333333,-7.27166342721818,3.94300649296242e-11,8.01725102278617e-10,14.831633237489
"205725_at",-3.38117033333333,10.9382701666667,-7.2658476826428,4.06263599445345e-11,8.25128614400975e-10,14.8023283951857
"235581_at",-1.00484583333333,6.98298658333333,-7.26363514758184,4.10908570229129e-11,8.31166336562251e-10,14.7911820541977
"221935_s_at",-1.07654183333333,8.00820458333333,-7.25338434216743,4.33124709984153e-11,8.72553187854958e-10,14.7395574064228
"225895_at",-1.51563433333333,8.83404416666667,-7.24616031154591,4.49491619698657e-11,9.02863861389569e-10,14.7031929148464
"204259_at",1.59903316666667,9.39186575,7.24505797738569,4.52042382552898e-11,9.07320751324512e-10,14.6976451877592
