"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"Regulation Of Sodium Ion Transmembrane Transporter Activity (GO:2000649)","1/37",0.540001593602238,0.657308941584053,0,0,1.31166129898014,0.808223641192243,"STK39"
"Regulation Of Vascular Associated Smooth Muscle Cell Proliferation (GO:1904705)","1/37",0.540001593602238,0.657308941584053,0,0,1.31166129898014,0.808223641192243,"MMP9"
"Ventricular Septum Development (GO:0003281)","1/37",0.540001593602238,0.657308941584053,0,0,1.31166129898014,0.808223641192243,"SOX4"
"Melanosome Organization (GO:0032438)","1/37",0.540001593602238,0.657308941584053,0,0,1.31166129898014,0.808223641192243,"BACE2"
"Negative Regulation Of Smooth Muscle Cell Proliferation (GO:0048662)","1/37",0.540001593602238,0.657308941584053,0,0,1.31166129898014,0.808223641192243,"IGFBP3"
"Positive Regulation Of Receptor Signaling Pathway Via JAK-STAT (GO:0046427)","1/37",0.540001593602238,0.657308941584053,0,0,1.31166129898014,0.808223641192243,"OCIAD2"
"Positive Regulation Of Receptor Signaling Pathway Via STAT (GO:1904894)","1/37",0.540001593602238,0.657308941584053,0,0,1.31166129898014,0.808223641192243,"OCIAD2"
"Positive Regulation Of Signaling (GO:0023056)","1/37",0.540001593602238,0.657308941584053,0,0,1.31166129898014,0.808223641192243,"NMU"
"Potassium Ion Transmembrane Transport (GO:0071805)","3/137",0.543426629050356,0.660687246556141,0,0,1.05696638168381,0.644602129180336,"KCNK5;KCNN4;KCNK1"
"Protein Localization To Organelle (GO:0033365)","3/137",0.543426629050356,0.660687246556141,0,0,1.05696638168381,0.644602129180336,"COL1A1;SIX4;SIX1"
"DNA Damage Response (GO:0006974)","8/384",0.545287779978244,0.662553969220877,0,0,1.00418213184171,0.608977805695092,"TOP2A;DEPDC1B;FEN1;RMI2;UBE2T;CHEK1;PCLAF;CDK1"
"Calcium-Dependent Cell-Cell Adhesion Via Plasma Membrane Cell Adhesion Molecules (GO:0016339)","1/38",0.549564226251262,0.664574099997067,0,0,1.27614571092832,0.763938635665884,"CDH3"
"Regulation Of Protein Import Into Nucleus (GO:0042306)","1/38",0.549564226251262,0.664574099997067,0,0,1.27614571092832,0.763938635665884,"ECT2"
"Fatty Acid Transport (GO:0015908)","1/38",0.549564226251262,0.664574099997067,0,0,1.27614571092832,0.763938635665884,"CRABP2"
"Tumor Necrosis Factor-Mediated Signaling Pathway (GO:0033209)","1/38",0.549564226251262,0.664574099997067,0,0,1.27614571092832,0.763938635665884,"TXNDC17"
"Maturation Of SSU-rRNA (GO:0030490)","1/38",0.549564226251262,0.664574099997067,0,0,1.27614571092832,0.763938635665884,"IGF2BP3"
"Membrane Assembly (GO:0071709)","1/38",0.549564226251262,0.664574099997067,0,0,1.27614571092832,0.763938635665884,"TLCD1"
"Negative Regulation Of Epithelial Cell Apoptotic Process (GO:1904036)","1/38",0.549564226251262,0.664574099997067,0,0,1.27614571092832,0.763938635665884,"MDK"
"Positive Regulation Of Protein Tyrosine Kinase Activity (GO:0061098)","1/38",0.549564226251262,0.664574099997067,0,0,1.27614571092832,0.763938635665884,"EGF"
"Positive Regulation Of DNA Repair (GO:0045739)","2/89",0.554056294780826,0.669608142355437,0,0,1.08530238512705,0.640859100848306,"DEPDC1B;FOXM1"
"Regulation Of Mitochondrial Membrane Potential (GO:0051881)","1/39",0.558928535491085,0.671110177797443,0,0,1.24249936435291,0.722803699649227,"PYCR1"
"Anterograde Axonal Transport (GO:0008089)","1/39",0.558928535491085,0.671110177797443,0,0,1.24249936435291,0.722803699649227,"KIF4A"
"Axonal Transport (GO:0098930)","1/39",0.558928535491085,0.671110177797443,0,0,1.24249936435291,0.722803699649227,"KIF4A"
"Regulation Of Protein Tyrosine Kinase Activity (GO:0061097)","1/39",0.558928535491085,0.671110177797443,0,0,1.24249936435291,0.722803699649227,"THY1"
"Regulation Of Receptor-Mediated Endocytosis (GO:0048259)","1/39",0.558928535491085,0.671110177797443,0,0,1.24249936435291,0.722803699649227,"PROM2"
"Release Of Sequestered Calcium Ion Into Cytosol (GO:0051209)","1/39",0.558928535491085,0.671110177797443,0,0,1.24249936435291,0.722803699649227,"ERO1A"
"Fibroblast Growth Factor Receptor Signaling Pathway (GO:0008543)","1/39",0.558928535491085,0.671110177797443,0,0,1.24249936435291,0.722803699649227,"SHCBP1"
"Negative Regulation Of Cell-Substrate Adhesion (GO:0010812)","1/39",0.558928535491085,0.671110177797443,0,0,1.24249936435291,0.722803699649227,"CDKN2A"
"Neuron Projection Extension (GO:1990138)","1/39",0.558928535491085,0.671110177797443,0,0,1.24249936435291,0.722803699649227,"NELL1"
"Positive Regulation Of Lymphocyte Differentiation (GO:0045621)","1/39",0.558928535491085,0.671110177797443,0,0,1.24249936435291,0.722803699649227,"MDK"
"Positive Regulation Of Pattern Recognition Receptor Signaling Pathway (GO:0062208)","1/39",0.558928535491085,0.671110177797443,0,0,1.24249936435291,0.722803699649227,"F2RL1"
"Regulation Of Peptidyl-Tyrosine Phosphorylation (GO:0050730)","2/90",0.560125032348071,0.672150038817686,0,0,1.07291437376183,0.621856072676627,"NELL1;SFRP2"
"rRNA Metabolic Process (GO:0016072)","2/91",0.566134657561201,0.676529626625223,0,0,1.06080474467448,0.603516555291635,"SLFN13;IGF2BP3"
"Regulation Of Cytokine-Mediated Signaling Pathway (GO:0001959)","1/40",0.568098624521082,0.676529626625223,0,0,1.21057847144804,0.684533993746572,"CD24"
"Notch Signaling Pathway (GO:0007219)","1/40",0.568098624521082,0.676529626625223,0,0,1.21057847144804,0.684533993746572,"GMDS"
"Aortic Valve Development (GO:0003176)","1/40",0.568098624521082,0.676529626625223,0,0,1.21057847144804,0.684533993746572,"SOX9"
"Regulation Of Small Molecule Metabolic Process (GO:0062012)","1/40",0.568098624521082,0.676529626625223,0,0,1.21057847144804,0.684533993746572,"PDK1"
"Cyclic-Nucleotide-Mediated Signaling (GO:0019935)","1/40",0.568098624521082,0.676529626625223,0,0,1.21057847144804,0.684533993746572,"SOX9"
"Retinoid Metabolic Process (GO:0001523)","1/40",0.568098624521082,0.676529626625223,0,0,1.21057847144804,0.684533993746572,"AKR1B10"
"Water-Soluble Vitamin Metabolic Process (GO:0006767)","1/40",0.568098624521082,0.676529626625223,0,0,1.21057847144804,0.684533993746572,"SLC2A1"
"Negative Regulation Of Cell-Cell Adhesion (GO:0022408)","1/40",0.568098624521082,0.676529626625223,0,0,1.21057847144804,0.684533993746572,"EPCAM"
"Positive Regulation Of Catalytic Activity (GO:0043085)","1/40",0.568098624521082,0.676529626625223,0,0,1.21057847144804,0.684533993746572,"SLC5A3"
"Positive Regulation Of Insulin Secretion (GO:0032024)","1/40",0.568098624521082,0.676529626625223,0,0,1.21057847144804,0.684533993746572,"SOX4"
"Positive Regulation Of Myeloid Leukocyte Differentiation (GO:0002763)","1/40",0.568098624521082,0.676529626625223,0,0,1.21057847144804,0.684533993746572,"TESC"
"Protein Localization To Chromosome (GO:0034502)","1/40",0.568098624521082,0.676529626625223,0,0,1.21057847144804,0.684533993746572,"CENPA"
"Steroid Metabolic Process (GO:0008202)","2/92",0.572085005054094,0.680878233048583,0,0,1.04896421845574,0.585812622305063,"SRD5A1;UGT2B15"
"Regulation Of Chemokine Production (GO:0032642)","1/41",0.577078512225395,0.684418480388603,0,0,1.18025362318841,0.648876239562314,"F2RL1"
"Regulation Of Heart Rate By Cardiac Conduction (GO:0086091)","1/41",0.577078512225395,0.684418480388603,0,0,1.18025362318841,0.648876239562314,"DSP"
"Visual System Development (GO:0150063)","1/41",0.577078512225395,0.684418480388603,0,0,1.18025362318841,0.648876239562314,"SOX2"
"Negative Regulation Of DNA Recombination (GO:0045910)","1/41",0.577078512225395,0.684418480388603,0,0,1.18025362318841,0.648876239562314,"RMI2"
"Positive Regulation Of Actin Filament Polymerization (GO:0030838)","1/41",0.577078512225395,0.684418480388603,0,0,1.18025362318841,0.648876239562314,"BAIAP2L1"
"Regulation Of Amide Metabolic Process (GO:0034248)","1/41",0.577078512225395,0.684418480388603,0,0,1.18025362318841,0.648876239562314,"MSI2"
"Positive Regulation Of Protein Kinase B Signaling (GO:0051897)","2/93",0.577975941971924,0.685083371777909,0,0,1.03738392358247,0.568717762073484,"EGF;GDF15"
"Vesicle Organization (GO:0016050)","2/94",0.583807366093928,0.691189861836466,0,0,1.02605537424992,0.552206793974496,"LAPTM4B;HOOK1"
"Peptidyl-Lysine Modification (GO:0018205)","2/94",0.583807366093928,0.691189861836466,0,0,1.02605537424992,0.552206793974496,"PLOD2;P3H4"
"Ceramide Biosynthetic Process (GO:0046513)","1/42",0.585872134174339,0.691621544347421,0,0,1.15140803581949,0.615604583005172,"FA2H"
"Translational Elongation (GO:0006414)","1/42",0.585872134174339,0.691621544347421,0,0,1.15140803581949,0.615604583005172,"EEF1A2"
"Negative Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043124)","1/42",0.585872134174339,0.691621544347421,0,0,1.15140803581949,0.615604583005172,"TRIM59"
"Organic Hydroxy Compound Biosynthetic Process (GO:1901617)","1/42",0.585872134174339,0.691621544347421,0,0,1.15140803581949,0.615604583005172,"PSAT1"
"Regulation Of Axonogenesis (GO:0050770)","1/42",0.585872134174339,0.691621544347421,0,0,1.15140803581949,0.615604583005172,"THY1"
"Negative Regulation Of Response To External Stimulus (GO:0032102)","3/146",0.586609430927957,0.692090245073935,0,0,0.989985742412927,0.528054479902163,"CLDN3;ENPP3;SMPDL3B"
"Recombinational Repair (GO:0000725)","2/95",0.589579205178509,0.69519078454092,0,0,1.0149704496342,0.536255788398372,"FEN1;RMI2"
"Regulation Of Filopodium Assembly (GO:0051489)","1/43",0.594483344908331,0.698140371560939,0,0,1.12393604784909,0.58451707915475,"NELL1"
"SCF-dependent Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0031146)","1/43",0.594483344908331,0.698140371560939,0,0,1.12393604784909,0.58451707915475,"KIF14"
"Regulation Of Primary Metabolic Process (GO:0080090)","1/43",0.594483344908331,0.698140371560939,0,0,1.12393604784909,0.58451707915475,"ADGRF1"
"Glycolipid Biosynthetic Process (GO:0009247)","1/43",0.594483344908331,0.698140371560939,0,0,1.12393604784909,0.58451707915475,"FUT9"
"Negative Regulation Of BMP Signaling Pathway (GO:0030514)","1/43",0.594483344908331,0.698140371560939,0,0,1.12393604784909,0.58451707915475,"GREM1"
"Positive Regulation Of T Cell Mediated Immunity (GO:0002711)","1/43",0.594483344908331,0.698140371560939,0,0,1.12393604784909,0.58451707915475,"CD1A"
"Positive Regulation Of Stress Fiber Assembly (GO:0051496)","1/43",0.594483344908331,0.698140371560939,0,0,1.12393604784909,0.58451707915475,"NELL1"
"Regulation Of Protein Metabolic Process (GO:0051246)","2/96",0.595291415342726,0.698283009692678,0,0,1.00412137447839,0.520841993983941,"UHRF1;MSI2"
"Positive Regulation Of Supramolecular Fiber Organization (GO:1902905)","2/96",0.595291415342726,0.698283009692678,0,0,1.00412137447839,0.520841993983941,"BAIAP2L1;F2RL1"
"Defense Response To Symbiont (GO:0140546)","3/148",0.595844661479613,0.698529130518463,0,0,0.976230331436224,0.505467934169706,"SLFN13;CD207;F2RL1"
"Axon Guidance (GO:0007411)","3/149",0.600411720507383,0.702768469881821,0,0,0.969493948663386,0.494577311645133,"NELL1;EFNA4;IGSF9"
"Regulation Of Defense Response (GO:0031347)","2/97",0.600943980224858,0.702768469881821,0,0,0.993500700904804,0.505943768531685,"TNC;ADAMTS12"
"Regulation Of Insulin Receptor Signaling Pathway (GO:0046626)","1/44",0.602915919343057,0.702768469881821,0,0,1.09774182676104,0.555432697225183,"GRB14"
"Autophagosome Maturation (GO:0097352)","1/44",0.602915919343057,0.702768469881821,0,0,1.09774182676104,0.555432697225183,"VMP1"
"Cellular Response To Ketone (GO:1901655)","1/44",0.602915919343057,0.702768469881821,0,0,1.09774182676104,0.555432697225183,"SPP1"
"Lymphocyte Chemotaxis (GO:0048247)","1/44",0.602915919343057,0.702768469881821,0,0,1.09774182676104,0.555432697225183,"CXCL13"
"Neural Crest Cell Development (GO:0014032)","1/44",0.602915919343057,0.702768469881821,0,0,1.09774182676104,0.555432697225183,"NELL1"
"Nucleus Organization (GO:0006997)","1/44",0.602915919343057,0.702768469881821,0,0,1.09774182676104,0.555432697225183,"CEP55"
"Positive Regulation Of Biosynthetic Process (GO:0009891)","1/44",0.602915919343057,0.702768469881821,0,0,1.09774182676104,0.555432697225183,"SLC5A3"
"Positive Regulation Of Nucleocytoplasmic Transport (GO:0046824)","1/44",0.602915919343057,0.702768469881821,0,0,1.09774182676104,0.555432697225183,"ECT2"
"Regulation Of Cellular Metabolic Process (GO:0031323)","1/45",0.611173554376215,0.709952603998413,0,0,1.07273825208608,0.528188757142178,"FOXM1"
"I-kappaB kinase/NF-kappaB Signaling (GO:0007249)","1/45",0.611173554376215,0.709952603998413,0,0,1.07273825208608,0.528188757142178,"PRDX4"
"Determination Of Left/Right Symmetry (GO:0007368)","1/45",0.611173554376215,0.709952603998413,0,0,1.07273825208608,0.528188757142178,"STIL"
"Establishment Of Protein Localization To Extracellular Region (GO:0035592)","1/45",0.611173554376215,0.709952603998413,0,0,1.07273825208608,0.528188757142178,"PDIA4"
"Zymogen Activation (GO:0031638)","1/45",0.611173554376215,0.709952603998413,0,0,1.07273825208608,0.528188757142178,"PLAU"
"Regulation Of Apoptotic Signaling Pathway (GO:2001233)","1/45",0.611173554376215,0.709952603998413,0,0,1.07273825208608,0.528188757142178,"DEPTOR"
"Cellular Response To Insulin Stimulus (GO:0032869)","2/99",0.612070239099307,0.710588394022825,0,0,0.972916302638476,0.47761262326267,"CEACAM1;GRB14"
"Response To UV (GO:0009411)","2/100",0.617544027412777,0.714855038079984,0,0,0.962939170825715,0.464141411804899,"FEN1;PCLAF"
"T Cell Differentiation (GO:0030217)","1/46",0.619259870745787,0.714855038079984,0,0,1.04884594739667,0.502638727503191,"SOX4"
"Cardiac Conduction (GO:0061337)","1/46",0.619259870745787,0.714855038079984,0,0,1.04884594739667,0.502638727503191,"DSP"
"Response To Glucose (GO:0009749)","1/46",0.619259870745787,0.714855038079984,0,0,1.04884594739667,0.502638727503191,"SOX4"
"Response To Hydrogen Peroxide (GO:0042542)","1/46",0.619259870745787,0.714855038079984,0,0,1.04884594739667,0.502638727503191,"ECT2"
"Homotypic Cell-Cell Adhesion (GO:0034109)","1/46",0.619259870745787,0.714855038079984,0,0,1.04884594739667,0.502638727503191,"CEACAM5"
"Myofibril Assembly (GO:0030239)","1/46",0.619259870745787,0.714855038079984,0,0,1.04884594739667,0.502638727503191,"SIX4"
"Negative Regulation Of Cold-Induced Thermogenesis (GO:0120163)","1/46",0.619259870745787,0.714855038079984,0,0,1.04884594739667,0.502638727503191,"LGR4"
"Positive Regulation Of Blood Vessel Endothelial Cell Migration (GO:0043536)","1/46",0.619259870745787,0.714855038079984,0,0,1.04884594739667,0.502638727503191,"SRPX2"
"Positive Regulation Of Peptide Hormone Secretion (GO:0090277)","1/46",0.619259870745787,0.714855038079984,0,0,1.04884594739667,0.502638727503191,"SOX4"
"Visual Perception (GO:0007601)","2/101",0.622958357225288,0.718716561881019,0,0,0.953163597231394,0.451109077918473,"COL1A1;COL11A1"
"Response To Organonitrogen Compound (GO:0010243)","1/47",0.627178414284423,0.721947308802782,0,0,1.02599243856333,0.478650328835398,"INAVA"
"Insulin Receptor Signaling Pathway (GO:0008286)","1/47",0.627178414284423,0.721947308802782,0,0,1.02599243856333,0.478650328835398,"GRB14"
"Negative Regulation Of Hydrolase Activity (GO:0051346)","1/47",0.627178414284423,0.721947308802782,0,0,1.02599243856333,0.478650328835398,"ECM1"
"Positive Regulation Of Lymphocyte Activation (GO:0051251)","1/47",0.627178414284423,0.721947308802782,0,0,1.02599243856333,0.478650328835398,"THY1"
"Sensory Perception Of Light Stimulus (GO:0050953)","2/102",0.628313333078168,0.722844637715495,0,0,0.943583535108959,0.438498648157276,"COL1A1;COL11A1"
"Protein Transport (GO:0015031)","6/313",0.634187009469796,0.72757916936261,0,0,0.921194937999251,0.419522676775281,"VMP1;CENPF;TMED3;SCG5;ABCA12;PDIA4"
"Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001242)","1/48",0.634932657629613,0.72757916936261,0,0,1.00411141946757,0.456103892807781,"MMP9"
"Regulation Of Tumor Necrosis Factor-Mediated Signaling Pathway (GO:0010803)","1/48",0.634932657629613,0.72757916936261,0,0,1.00411141946757,0.456103892807781,"F2RL1"
"Chloride Transmembrane Transport (GO:1902476)","1/48",0.634932657629613,0.72757916936261,0,0,1.00411141946757,0.456103892807781,"SLC1A7"
"Cytoplasmic Microtubule Organization (GO:0031122)","1/48",0.634932657629613,0.72757916936261,0,0,1.00411141946757,0.456103892807781,"HOOK1"
"Retrograde Vesicle-Mediated Transport, Golgi To Endoplasmic Reticulum (GO:0006890)","1/48",0.634932657629613,0.72757916936261,0,0,1.00411141946757,0.456103892807781,"KDELR3"
"Post-Translational Protein Modification (GO:0043687)","1/48",0.634932657629613,0.72757916936261,0,0,1.00411141946757,0.456103892807781,"CCNA2"
"Positive Regulation Of Kinase Activity (GO:0033674)","2/104",0.638845746671418,0.731651040951387,0,0,0.924986943930114,0.414479482550631,"CCNA2;EEF1A2"
"Negative Regulation Of T Cell Activation (GO:0050868)","1/49",0.642526001852527,0.734212296498899,0,0,0.983142109500805,0.434890939189982,"CEACAM1"
"Negative Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043154)","1/49",0.642526001852527,0.734212296498899,0,0,0.983142109500805,0.434890939189982,"MMP9"
"Positive Regulation Of Nervous System Development (GO:0051962)","1/49",0.642526001852527,0.734212296498899,0,0,0.983142109500805,0.434890939189982,"SRPX2"
"Regulation Of Cell Communication (GO:0010646)","1/49",0.642526001852527,0.734212296498899,0,0,0.983142109500805,0.434890939189982,"SCG5"
"Cellular Response To Organonitrogen Compound (GO:0071417)","2/105",0.644023496030179,0.735510270031097,0,0,0.915959472484073,0.403040550306009,"AOC1;SOX9"
"Positive Regulation Of Signal Transduction (GO:0009967)","5/266",0.649552022834241,0.738972753240961,0,0,0.902906270442015,0.389579089738342,"MESP1;NELL1;DEPDC1B;CDH3;SULF1"
"Regulation Of Interleukin-12 Production (GO:0032655)","1/50",0.649961777555595,0.738972753240961,0,0,0.963028689736764,0.414912938619128,"MDK"
"Steroid Biosynthetic Process (GO:0006694)","1/50",0.649961777555595,0.738972753240961,0,0,0.963028689736764,0.414912938619128,"SRD5A1"
"Intracellular Iron Ion Homeostasis (GO:0006879)","1/50",0.649961777555595,0.738972753240961,0,0,0.963028689736764,0.414912938619128,"CP"
"Plasma Membrane Bounded Cell Projection Morphogenesis (GO:0120039)","1/50",0.649961777555595,0.738972753240961,0,0,0.963028689736764,0.414912938619128,"DCLK1"
"Positive Regulation Of Developmental Growth (GO:0048639)","1/50",0.649961777555595,0.738972753240961,0,0,0.963028689736764,0.414912938619128,"AGR2"
"Positive Regulation Of Transport (GO:0051050)","1/50",0.649961777555595,0.738972753240961,0,0,0.963028689736764,0.414912938619128,"CDH3"
"Regulation Of TORC1 Signaling (GO:1903432)","1/50",0.649961777555595,0.738972753240961,0,0,0.963028689736764,0.414912938619128,"DEPTOR"
"Regulation Of Cellular Response To Stress (GO:0080135)","2/107",0.654202999428243,0.742684868877492,0,0,0.898420385103194,0.381233531146798,"DEPDC1B;SOX4"
"Positive Regulation Of T Cell Activation (GO:0050870)","2/107",0.654202999428243,0.742684868877492,0,0,0.898420385103194,0.381233531146798,"MDK;THY1"
